frame_id,time_s,track_id,team,role,x,y
70,8.4,34,1,player,41.38,37.12
70,8.4,44,0,player,55.99,62.21
70,8.4,7,0,player,46.14,35.32
70,8.4,39,0,player,37.65,31.33
70,8.4,8,1,player,36.26,43.0
70,8.4,9,0,player,35.85,39.49
70,8.4,42,-1,goalkeeper,15.96,40.46
70,8.4,32,-1,referee,70.38,69.59
70,8.4,38,-1,referee,47.01,46.44
70,8.4,41,-1,referee,33.07,0.4
71,8.52,2,1,player,52.07,58.93
71,8.52,23,1,player,40.29,49.16
71,8.52,25,1,player,69.82,55.34
71,8.52,15,0,player,42.25,62.42
71,8.52,4,1,player,44.23,65.06
71,8.52,44,0,player,56.0,61.62
71,8.52,26,1,player,62.04,40.29
71,8.52,30,1,player,59.18,42.71
71,8.52,13,0,player,49.26,59.66
71,8.52,36,1,player,69.47,33.48
71,8.52,34,1,player,41.32,37.02
71,8.52,33,1,player,60.09,56.26
71,8.52,21,0,player,38.66,49.39
71,8.52,9,0,player,36.01,39.52
71,8.52,35,1,player,45.12,18.61
71,8.52,8,1,player,36.52,42.96
71,8.52,45,0,player,59.15,52.79
71,8.52,7,0,player,46.34,35.53
71,8.52,39,0,player,37.54,30.93
71,8.52,42,-1,goalkeeper,15.98,40.49
71,8.52,32,-1,referee,70.39,69.58
71,8.52,38,-1,referee,47.12,46.44
71,8.52,41,-1,referee,33.33,0.68
72,8.64,4,1,player,44.06,64.91
72,8.64,25,1,player,69.91,55.22
72,8.64,23,1,player,40.24,49.58
72,8.64,15,0,player,42.01,62.17
72,8.64,2,1,player,51.8,58.77
72,8.64,13,0,player,49.07,59.84
72,8.64,26,1,player,61.85,40.45
72,8.64,36,1,player,69.59,33.39
72,8.64,44,0,player,56.21,61.5
72,8.64,33,1,player,60.12,56.22
72,8.64,30,1,player,59.05,42.88
72,8.64,34,1,player,41.26,36.92
72,8.64,7,0,player,46.43,35.27
72,8.64,35,1,player,44.91,18.64
72,8.64,45,0,player,59.19,52.46
72,8.64,39,0,player,37.63,30.99
72,8.64,21,0,player,38.95,49.48
72,8.64,9,0,player,36.27,39.5
72,8.64,8,1,player,36.75,43.25
72,8.64,42,-1,goalkeeper,16.0,40.44
72,8.64,38,-1,referee,47.23,46.45
72,8.64,32,-1,referee,70.41,69.52
72,8.64,41,-1,referee,33.5,0.7
73,8.76,25,1,player,70.02,54.81
73,8.76,4,1,player,43.88,64.74
73,8.76,13,0,player,48.74,59.58
73,8.76,15,0,player,41.68,61.71
73,8.76,2,1,player,51.61,58.79
73,8.76,36,1,player,69.68,33.12
73,8.76,26,1,player,61.75,40.45
73,8.76,33,1,player,60.19,56.26
73,8.76,44,0,player,56.3,61.3
73,8.76,30,1,player,58.96,42.99
73,8.76,7,0,player,46.42,35.23
73,8.76,35,1,player,44.53,18.08
73,8.76,23,1,player,40.12,49.63
73,8.76,34,1,player,41.29,36.97
73,8.76,9,0,player,36.71,39.48
73,8.76,45,0,player,59.22,52.44
73,8.76,39,0,player,37.64,30.82
73,8.76,21,0,player,39.16,49.63
73,8.76,8,1,player,36.19,41.76
73,8.76,42,-1,goalkeeper,16.08,40.45
73,8.76,32,-1,referee,70.46,69.43
73,8.76,38,-1,referee,47.27,46.42
73,8.76,41,-1,referee,33.71,0.51
74,8.88,2,1,player,51.38,58.82
74,8.88,30,1,player,58.84,43.03
74,8.88,25,1,player,70.09,54.7
74,8.88,4,1,player,43.66,64.46
74,8.88,9,0,player,36.93,39.43
74,8.88,36,1,player,69.78,33.05
74,8.88,44,0,player,56.35,60.59
74,8.88,35,1,player,44.24,17.86
74,8.88,13,0,player,48.42,59.55
74,8.88,15,0,player,41.65,61.67
74,8.88,26,1,player,61.65,40.33
74,8.88,33,1,player,60.24,56.49
74,8.88,34,1,player,41.28,36.72
74,8.88,39,0,player,37.67,30.61
74,8.88,7,0,player,46.45,35.04
74,8.88,45,0,player,59.29,52.46
74,8.88,23,1,player,40.35,50.38
74,8.88,8,1,player,36.16,41.32
74,8.88,21,0,player,39.22,49.49
74,8.88,42,-1,goalkeeper,16.29,40.42
74,8.88,32,-1,referee,70.5,69.46
74,8.88,38,-1,referee,47.41,46.25
74,8.88,41,-1,referee,33.94,0.38
75,9.0,13,0,player,48.7,60.22
75,9.0,2,1,player,51.78,59.16
75,9.0,4,1,player,43.66,65.4
75,9.0,15,0,player,41.62,62.37
75,9.0,36,1,player,70.98,32.72
75,9.0,30,1,player,59.82,42.85
75,9.0,25,1,player,70.7,54.44
75,9.0,33,1,player,60.94,56.87
75,9.0,9,0,player,37.99,39.31
75,9.0,39,0,player,38.99,30.59
75,9.0,26,1,player,62.62,40.1
75,9.0,34,1,player,42.4,36.34
75,9.0,44,0,player,57.09,60.94
75,9.0,35,1,player,45.89,17.59
75,9.0,45,0,player,60.16,52.31
75,9.0,23,1,player,40.99,51.26
75,9.0,8,1,player,37.79,43.17
75,9.0,7,0,player,47.77,34.63
75,9.0,21,0,player,39.98,49.54
75,9.0,42,0,player,16.17,40.84
75,9.0,32,-1,referee,70.86,69.71
75,9.0,41,-1,referee,36.68,0.37
75,9.0,38,-1,referee,48.56,46.34
76,9.12,13,0,player,48.57,60.19
76,9.12,2,1,player,51.51,59.17
76,9.12,15,0,player,41.35,61.79
76,9.12,30,1,player,59.72,42.88
76,9.12,36,1,player,71.11,32.52
76,9.12,25,1,player,70.69,53.79
76,9.12,4,1,player,43.6,65.32
76,9.12,45,0,player,60.18,52.07
76,9.12,33,1,player,60.95,56.96
76,9.12,39,0,player,39.09,30.41
76,9.12,34,1,player,42.36,36.29
76,9.12,7,0,player,47.93,34.71
76,9.12,8,1,player,38.04,43.16
76,9.12,44,0,player,57.2,60.59
76,9.12,35,1,player,45.7,17.56
76,9.12,9,0,player,38.38,39.2
76,9.12,26,1,player,62.51,40.19
76,9.12,23,1,player,41.02,51.21
76,9.12,21,0,player,40.32,49.68
76,9.12,42,-1,goalkeeper,16.18,40.78
76,9.12,32,-1,referee,70.89,69.71
76,9.12,38,-1,referee,48.67,46.42
76,9.12,41,-1,referee,37.04,0.52
77,9.24,2,1,player,51.26,59.19
77,9.24,9,0,player,38.6,38.89
77,9.24,25,1,player,70.6,53.38
77,9.24,15,0,player,41.34,61.75
77,9.24,36,1,player,71.21,32.33
77,9.24,8,1,player,38.24,43.48
77,9.24,30,1,player,59.61,43.05
77,9.24,33,1,player,60.98,56.97
77,9.24,4,1,player,43.49,65.07
77,9.24,13,0,player,48.34,60.07
77,9.24,45,0,player,60.19,51.81
77,9.24,7,0,player,48.06,34.58
77,9.24,44,0,player,57.23,60.23
77,9.24,35,1,player,45.42,17.47
77,9.24,34,1,player,42.32,36.22
77,9.24,39,0,player,39.22,30.1
77,9.24,26,1,player,62.39,40.24
77,9.24,23,1,player,41.35,51.95
77,9.24,21,0,player,39.22,46.14
77,9.24,42,-1,goalkeeper,16.22,40.72
77,9.24,32,-1,referee,70.93,69.69
77,9.24,38,-1,referee,48.81,46.33
77,9.24,41,-1,referee,37.15,0.4
78,9.36,2,1,player,51.05,59.23
78,9.36,15,0,player,41.23,61.39
78,9.36,30,1,player,59.57,43.09
78,9.36,4,1,player,43.35,64.79
78,9.36,44,0,player,57.42,59.96
78,9.36,33,1,player,61.0,56.91
78,9.36,25,1,player,70.66,52.93
78,9.36,45,0,player,60.21,51.78
78,9.36,26,1,player,62.36,39.81
78,9.36,36,1,player,71.35,32.25
78,9.36,9,0,player,38.82,38.63
78,9.36,13,0,player,48.16,60.15
78,9.36,7,0,player,48.14,34.61
78,9.36,35,1,player,45.25,16.95
78,9.36,39,0,player,39.17,29.59
78,9.36,34,1,player,42.35,36.13
78,9.36,23,1,player,41.58,52.37
78,9.36,8,1,player,38.21,42.97
78,9.36,42,0,player,16.25,40.57
78,9.36,21,0,player,40.73,49.34
78,9.36,32,-1,referee,70.96,69.7
78,9.36,38,-1,referee,48.89,46.32
78,9.36,41,-1,referee,37.38,0.16
79,9.48,25,1,player,70.63,51.52
79,9.48,2,1,player,50.88,59.09
79,9.48,4,1,player,43.25,64.68
79,9.48,33,1,player,61.05,56.89
79,9.48,30,1,player,59.52,43.02
79,9.48,15,0,player,40.91,60.65
79,9.48,13,0,player,48.0,60.08
79,9.48,44,0,player,57.54,59.79
79,9.48,45,0,player,60.24,51.63
79,9.48,36,1,player,71.49,31.91
79,9.48,9,0,player,39.13,38.51
79,9.48,26,1,player,62.36,39.43
79,9.48,34,1,player,42.36,35.9
79,9.48,35,1,player,45.11,16.47
79,9.48,7,0,player,48.16,34.22
79,9.48,39,0,player,39.18,29.14
79,9.48,23,1,player,41.64,52.44
79,9.48,8,1,player,38.53,43.21
79,9.48,21,0,player,40.92,49.35
79,9.48,42,-1,goalkeeper,16.33,40.44
79,9.48,32,-1,referee,70.98,69.69
79,9.48,38,-1,referee,49.08,46.18
79,9.48,41,-1,referee,37.51,0.16
80,9.6,2,1,player,50.63,58.97
80,9.6,13,0,player,47.87,60.04
80,9.6,4,1,player,43.22,64.67
80,9.6,33,1,player,61.14,56.83
80,9.6,9,0,player,39.35,38.32
80,9.6,15,0,player,40.92,60.46
80,9.6,44,0,player,57.55,58.87
80,9.6,36,1,player,71.6,31.76
80,9.6,30,1,player,59.41,43.08
80,9.6,45,0,player,60.27,51.48
80,9.6,25,1,player,70.46,51.5
80,9.6,26,1,player,62.4,39.05
80,9.6,23,1,player,41.78,52.59
80,9.6,35,1,player,44.97,16.27
80,9.6,34,1,player,42.3,35.4
80,9.6,8,1,player,38.76,43.33
80,9.6,7,0,player,48.29,34.33
80,9.6,39,0,player,39.34,29.09
80,9.6,21,0,player,41.08,49.13
80,9.6,38,0,player,49.28,45.93
80,9.6,42,-1,goalkeeper,16.51,40.38
80,9.6,32,-1,referee,70.99,69.7
80,9.6,41,-1,referee,37.92,0.68
81,9.72,2,1,player,50.52,59.05
81,9.72,45,0,player,60.31,51.42
81,9.72,33,1,player,61.21,56.79
81,9.72,13,0,player,47.55,59.81
81,9.72,4,1,player,43.08,64.37
81,9.72,23,1,player,41.98,52.88
81,9.72,36,1,player,71.65,31.65
81,9.72,30,1,player,59.36,43.27
81,9.72,25,1,player,70.54,51.42
81,9.72,34,1,player,42.41,35.49
81,9.72,35,1,player,44.94,16.3
81,9.72,44,0,player,57.68,58.83
81,9.72,26,1,player,62.44,38.92
81,9.72,15,0,player,40.77,59.85
81,9.72,9,0,player,39.47,37.84
81,9.72,8,1,player,38.95,43.41
81,9.72,7,0,player,48.36,34.2
81,9.72,39,0,player,39.37,28.68
81,9.72,21,0,player,41.22,48.88
81,9.72,42,-1,goalkeeper,16.77,40.39
81,9.72,32,-1,referee,71.01,69.7
81,9.72,38,-1,referee,49.47,46.09
81,9.72,41,-1,referee,38.29,1.15
82,9.84,45,0,player,60.33,51.43
82,9.84,2,1,player,50.34,59.1
82,9.84,13,0,player,47.38,59.73
82,9.84,36,1,player,71.73,31.42
82,9.84,25,1,player,70.58,51.18
82,9.84,26,1,player,62.55,38.76
82,9.84,33,1,player,61.27,56.74
82,9.84,15,0,player,40.72,59.34
82,9.84,4,1,player,43.01,64.16
82,9.84,8,1,player,39.03,43.43
82,9.84,35,1,player,45.03,16.04
82,9.84,44,0,player,57.77,58.59
82,9.84,34,1,player,42.49,35.42
82,9.84,9,0,player,39.66,37.55
82,9.84,39,0,player,39.25,27.42
82,9.84,23,1,player,42.26,52.83
82,9.84,30,1,player,59.3,43.27
82,9.84,7,0,player,48.46,34.09
82,9.84,21,0,player,41.36,48.77
82,9.84,42,0,player,16.83,40.37
82,9.84,32,-1,referee,71.02,69.72
82,9.84,38,-1,referee,49.61,46.13
82,9.84,41,-1,referee,38.37,0.97
83,9.96,2,1,player,50.31,59.15
83,9.96,13,0,player,47.28,59.78
83,9.96,25,1,player,70.64,50.7
83,9.96,45,0,player,60.35,51.52
83,9.96,33,1,player,61.37,56.51
83,9.96,36,1,player,71.82,31.12
83,9.96,44,0,player,57.84,57.88
83,9.96,4,1,player,43.05,64.18
83,9.96,9,0,player,39.93,37.41
83,9.96,15,0,player,40.64,58.66
83,9.96,26,1,player,62.67,38.04
83,9.96,35,1,player,45.18,15.54
83,9.96,39,0,player,39.63,28.05
83,9.96,34,1,player,42.54,35.19
83,9.96,23,1,player,42.47,52.94
83,9.96,7,0,player,48.5,33.86
83,9.96,30,1,player,59.27,43.37
83,9.96,42,0,player,16.91,40.19
83,9.96,21,0,player,41.44,48.6
83,9.96,8,1,player,39.15,43.03
83,9.96,32,-1,referee,71.03,69.74
83,9.96,38,-1,referee,49.74,45.99
83,9.96,41,-1,referee,38.51,0.94
84,10.08,25,1,player,70.7,50.67
84,10.08,33,1,player,61.44,56.58
84,10.08,13,0,player,47.22,59.75
84,10.08,23,1,player,42.73,52.91
84,10.08,36,1,player,71.84,31.06
84,10.08,45,0,player,60.36,51.46
84,10.08,4,1,player,43.13,64.17
84,10.08,2,1,player,50.23,59.28
84,10.08,15,0,player,40.85,58.62
84,10.08,9,0,player,40.09,37.34
84,10.08,30,1,player,59.28,43.34
84,10.08,35,1,player,45.31,15.18
84,10.08,44,0,player,57.98,57.81
84,10.08,26,1,player,62.76,37.93
84,10.08,39,0,player,39.79,27.82
84,10.08,34,1,player,42.66,35.02
84,10.08,7,0,player,48.53,33.78
84,10.08,21,0,player,41.47,48.03
84,10.08,8,1,player,39.14,42.34
84,10.08,42,0,player,17.11,40.1
84,10.08,32,-1,referee,71.08,69.8
84,10.08,41,-1,referee,38.66,0.9
84,10.08,38,-1,referee,49.95,45.77
85,10.2,25,1,player,70.73,50.55
85,10.2,36,1,player,71.94,30.94
85,10.2,33,1,player,61.47,56.62
85,10.2,45,0,player,60.32,51.26
85,10.2,4,1,player,43.11,64.08
85,10.2,26,1,player,62.96,37.1
85,10.2,23,1,player,42.89,53.05
85,10.2,44,0,player,58.13,57.67
85,10.2,34,1,player,42.77,35.18
85,10.2,2,1,player,49.93,59.3
85,10.2,30,1,player,59.26,43.22
85,10.2,13,0,player,47.04,59.76
85,10.2,9,0,player,40.19,37.23
85,10.2,15,0,player,40.86,58.29
85,10.2,39,0,player,39.84,27.27
85,10.2,21,0,player,41.68,48.08
85,10.2,7,0,player,48.62,33.97
85,10.2,35,1,player,45.6,15.53
85,10.2,8,1,player,39.79,43.57
85,10.2,42,-1,goalkeeper,17.33,40.15
85,10.2,32,-1,referee,71.09,69.82
85,10.2,38,-1,referee,50.14,45.82
85,10.2,41,-1,referee,38.87,1.33
86,10.32,36,1,player,72.11,31.05
86,10.32,33,1,player,61.5,56.63
86,10.32,25,1,player,70.77,50.5
86,10.32,2,1,player,49.75,59.38
86,10.32,13,0,player,46.83,59.84
86,10.32,45,0,player,60.26,51.02
86,10.32,35,1,player,45.79,15.28
86,10.32,34,1,player,42.72,35.2
86,10.32,4,1,player,42.9,63.62
86,10.32,30,1,player,59.22,43.13
86,10.32,9,0,player,40.23,36.97
86,10.32,44,0,player,58.17,57.23
86,10.32,26,1,player,63.18,37.21
86,10.32,7,0,player,48.62,33.71
86,10.32,8,1,player,39.97,43.54
86,10.32,15,0,player,40.83,57.79
86,10.32,23,1,player,43.06,52.93
86,10.32,39,0,player,39.9,26.89
86,10.32,21,0,player,41.66,47.53
86,10.32,42,-1,goalkeeper,17.58,40.16
86,10.32,32,-1,referee,71.12,69.87
86,10.32,38,-1,referee,50.31,45.85
86,10.32,41,-1,referee,39.0,1.57
87,10.44,2,1,player,49.69,59.54
87,10.44,4,1,player,42.87,63.66
87,10.44,34,1,player,42.8,35.25
87,10.44,25,1,player,70.86,50.44
87,10.44,36,1,player,72.48,30.99
87,10.44,26,1,player,63.38,36.68
87,10.44,13,0,player,46.79,59.88
87,10.44,33,1,player,61.53,56.21
87,10.44,30,1,player,59.2,43.03
87,10.44,7,0,player,48.59,33.32
87,10.44,45,0,player,60.22,51.0
87,10.44,15,0,player,40.92,57.38
87,10.44,9,0,player,40.29,36.64
87,10.44,44,0,player,58.26,57.06
87,10.44,23,1,player,43.38,52.93
87,10.44,35,1,player,45.95,14.24
87,10.44,39,0,player,39.94,26.23
87,10.44,8,1,player,40.11,43.56
87,10.44,21,0,player,41.71,47.21
87,10.44,42,-1,goalkeeper,17.81,40.33
87,10.44,32,-1,referee,71.15,69.92
87,10.44,38,-1,referee,50.37,45.8
87,10.44,41,-1,referee,39.12,1.95
88,10.56,4,1,player,42.83,63.67
88,10.56,25,1,player,70.95,50.15
88,10.56,36,1,player,72.68,30.9
88,10.56,23,1,player,43.45,52.92
88,10.56,35,1,player,46.3,14.24
88,10.56,2,1,player,49.47,59.39
88,10.56,33,1,player,61.52,56.18
88,10.56,13,0,player,46.64,59.89
88,10.56,30,1,player,59.22,43.03
88,10.56,34,1,player,42.77,34.81
88,10.56,44,0,player,58.3,56.7
88,10.56,26,1,player,63.55,36.17
88,10.56,15,0,player,41.14,57.37
88,10.56,45,0,player,60.15,50.91
88,10.56,9,0,player,40.24,36.22
88,10.56,39,0,player,40.12,25.93
88,10.56,7,0,player,48.59,33.03
88,10.56,21,0,player,41.75,47.08
88,10.56,8,1,player,40.2,43.61
88,10.56,42,-1,goalkeeper,17.61,39.9
88,10.56,32,-1,referee,71.16,69.96
88,10.56,41,-1,referee,39.12,2.19
88,10.56,38,-1,referee,50.41,45.42
89,10.68,33,1,player,61.49,56.21
89,10.68,4,1,player,42.77,63.58
89,10.68,36,1,player,72.85,30.63
89,10.68,25,1,player,70.99,49.83
89,10.68,15,0,player,41.31,57.32
89,10.68,44,0,player,58.34,56.04
89,10.68,30,1,player,59.19,42.97
89,10.68,23,1,player,43.51,52.9
89,10.68,35,1,player,46.44,13.58
89,10.68,13,0,player,46.21,59.48
89,10.68,26,1,player,63.65,35.96
89,10.68,45,0,player,60.06,50.74
89,10.68,34,1,player,42.74,34.69
89,10.68,39,0,player,40.27,25.79
89,10.68,7,0,player,48.57,32.49
89,10.68,9,0,player,40.21,35.86
89,10.68,2,1,player,49.19,59.37
89,10.68,21,0,player,41.7,46.58
89,10.68,8,1,player,40.14,43.26
89,10.68,42,0,player,17.61,39.8
89,10.68,32,-1,referee,71.14,69.97
89,10.68,41,-1,referee,39.1,2.22
89,10.68,38,-1,referee,50.53,45.4
90,10.8,36,1,player,72.7,31.18
90,10.8,25,1,player,70.92,49.36
90,10.8,2,1,player,48.92,58.18
90,10.8,33,1,player,61.19,55.37
90,10.8,4,1,player,42.78,61.4
90,10.8,26,1,player,63.3,34.25
90,10.8,30,1,player,58.63,41.97
90,10.8,13,0,player,46.03,57.99
90,10.8,15,0,player,41.06,54.49
90,10.8,45,0,player,59.63,49.78
90,10.8,44,0,player,58.22,55.06
90,10.8,9,0,player,39.81,34.6
90,10.8,7,0,player,48.08,31.67
90,10.8,34,1,player,42.23,33.53
90,10.8,23,1,player,43.39,51.08
90,10.8,42,0,player,18.31,37.71
90,10.8,39,0,player,39.51,23.51
90,10.8,35,1,player,45.88,12.26
90,10.8,21,0,player,41.39,44.76
90,10.8,8,1,player,39.97,41.96
90,10.8,46,0,player,49.04,39.53
90,10.8,32,-1,referee,71.1,69.51
90,10.8,38,-1,referee,50.18,44.16
90,10.8,41,-1,referee,37.69,0.54
91,10.92,2,1,player,48.71,58.22
91,10.92,25,1,player,70.93,49.18
91,10.92,36,1,player,72.97,30.32
91,10.92,4,1,player,42.68,61.21
91,10.92,13,0,player,45.87,58.02
91,10.92,33,1,player,61.07,54.84
91,10.92,30,1,player,58.43,41.89
91,10.92,44,0,player,58.29,54.9
91,10.92,15,0,player,41.15,54.46
91,10.92,9,0,player,39.69,34.38
91,10.92,35,1,player,45.94,11.44
91,10.92,26,1,player,63.39,33.7
91,10.92,45,0,player,59.5,49.78
91,10.92,23,1,player,43.34,50.9
91,10.92,34,1,player,42.18,33.53
91,10.92,7,0,player,47.96,31.45
91,10.92,46,0,player,48.8,38.68
91,10.92,42,0,player,18.44,37.77
91,10.92,39,0,player,39.62,23.45
91,10.92,21,0,player,41.3,44.49
91,10.92,8,1,player,40.28,42.86
91,10.92,32,-1,referee,71.04,69.54
91,10.92,41,-1,referee,37.53,0.47
91,10.92,38,-1,referee,50.2,44.2
92,11.04,4,1,player,42.68,61.29
92,11.04,33,1,player,60.93,54.69
92,11.04,25,1,player,71.0,48.89
92,11.04,36,1,player,73.12,30.13
92,11.04,2,1,player,48.54,58.29
92,11.04,13,0,player,45.49,57.66
92,11.04,30,1,player,58.3,41.65
92,11.04,26,1,player,63.56,33.74
92,11.04,44,0,player,58.34,54.14
92,11.04,23,1,player,43.42,50.85
92,11.04,34,1,player,42.0,33.24
92,11.04,45,0,player,59.3,49.68
92,11.04,9,0,player,39.57,34.27
92,11.04,7,0,player,47.76,30.68
92,11.04,42,0,player,18.25,37.68
92,11.04,46,0,player,48.76,38.8
92,11.04,15,0,player,41.2,54.25
92,11.04,39,0,player,39.36,22.17
92,11.04,35,1,player,46.29,11.49
92,11.04,21,0,player,41.21,44.2
92,11.04,8,1,player,40.35,43.06
92,11.04,32,-1,referee,71.02,69.49
92,11.04,38,-1,referee,50.1,43.69
92,11.04,41,-1,referee,37.43,0.58
93,11.16,4,1,player,42.63,61.15
93,11.16,33,1,player,60.83,54.72
93,11.16,25,1,player,71.13,48.77
93,11.16,34,1,player,41.76,32.77
93,11.16,36,1,player,73.27,30.28
93,11.16,15,0,player,40.96,53.42
93,11.16,26,1,player,63.74,33.3
93,11.16,13,0,player,45.15,57.73
93,11.16,30,1,player,58.19,41.45
93,11.16,45,0,player,59.18,49.52
93,11.16,44,0,player,58.44,54.06
93,11.16,46,0,player,48.79,39.29
93,11.16,7,0,player,47.68,30.42
93,11.16,42,0,player,18.05,37.43
93,11.16,35,1,player,46.77,11.1
93,11.16,23,1,player,43.42,50.91
93,11.16,39,0,player,39.53,21.96
93,11.16,9,0,player,39.44,33.96
93,11.16,2,1,player,48.22,58.39
93,11.16,21,0,player,41.19,44.08
93,11.16,8,1,player,40.32,43.01
93,11.16,32,-1,referee,71.01,69.45
93,11.16,38,-1,referee,50.04,43.47
93,11.16,41,-1,referee,37.38,0.71
94,11.28,13,0,player,44.87,57.58
94,11.28,4,1,player,42.37,60.6
94,11.28,33,1,player,60.72,54.62
94,11.28,25,1,player,71.23,48.47
94,11.28,15,0,player,40.92,53.14
94,11.28,30,1,player,58.09,41.12
94,11.28,44,0,player,58.48,53.96
94,11.28,45,0,player,59.0,49.38
94,11.28,23,1,player,43.3,50.46
94,11.28,2,1,player,47.98,58.49
94,11.28,35,1,player,47.02,10.71
94,11.28,36,1,player,73.44,30.1
94,11.28,34,1,player,41.64,32.75
94,11.28,9,0,player,39.28,33.59
94,11.28,7,0,player,47.6,30.04
94,11.28,26,1,player,64.03,32.51
94,11.28,46,0,player,48.69,39.05
94,11.28,42,0,player,18.0,37.44
94,11.28,21,0,player,41.09,43.7
94,11.28,39,0,player,39.76,21.86
94,11.28,8,1,player,40.39,43.18
94,11.28,32,-1,referee,71.0,69.44
94,11.28,38,-1,referee,50.11,43.38
94,11.28,41,-1,referee,37.3,0.9
95,11.4,4,1,player,42.31,60.58
95,11.4,2,1,player,47.81,58.65
95,11.4,33,1,player,60.57,54.23
95,11.4,13,0,player,44.56,57.35
95,11.4,30,1,player,58.03,40.84
95,11.4,26,1,player,64.2,32.47
95,11.4,15,0,player,40.93,53.07
95,11.4,25,1,player,71.38,48.03
95,11.4,34,1,player,41.5,32.63
95,11.4,45,0,player,58.77,49.19
95,11.4,23,1,player,43.31,50.41
95,11.4,36,1,player,73.57,30.32
95,11.4,39,0,player,39.91,21.75
95,11.4,44,0,player,58.58,53.25
95,11.4,9,0,player,39.08,33.14
95,11.4,42,0,player,17.94,37.48
95,11.4,7,0,player,47.47,29.28
95,11.4,46,0,player,48.55,38.65
95,11.4,35,1,player,47.44,10.59
95,11.4,21,0,player,40.89,43.07
95,11.4,8,1,player,40.27,42.77
95,11.4,32,-1,referee,70.99,69.42
95,11.4,38,-1,referee,50.07,43.34
95,11.4,41,-1,referee,37.12,0.79
96,11.52,25,1,player,71.42,47.98
96,11.52,4,1,player,42.23,60.58
96,11.52,23,1,player,43.31,50.39
96,11.52,15,0,player,40.56,52.08
96,11.52,2,1,player,47.53,58.44
96,11.52,33,1,player,60.46,54.0
96,11.52,26,1,player,64.57,32.15
96,11.52,13,0,player,44.15,57.21
96,11.52,46,0,player,48.43,38.53
96,11.52,39,0,player,39.73,21.05
96,11.52,9,0,player,38.88,32.73
96,11.52,34,1,player,41.39,32.64
96,11.52,35,1,player,47.76,10.2
96,11.52,30,1,player,58.03,40.74
96,11.52,36,1,player,73.54,30.42
96,11.52,7,0,player,47.5,29.38
96,11.52,42,0,player,17.86,37.49
96,11.52,44,0,player,58.77,53.16
96,11.52,21,0,player,40.82,42.91
96,11.52,45,0,player,58.56,48.44
96,11.52,8,1,player,40.45,43.18
96,11.52,32,-1,referee,70.98,69.38
96,11.52,38,-1,referee,49.98,43.02
96,11.52,41,-1,referee,37.09,0.97
97,11.64,25,1,player,71.55,47.73
97,11.64,4,1,player,42.17,60.6
97,11.64,13,0,player,43.96,57.23
97,11.64,23,1,player,43.26,50.26
97,11.64,46,0,player,48.33,38.33
97,11.64,30,1,player,58.08,40.49
97,11.64,33,1,player,60.36,54.12
97,11.64,2,1,player,47.23,58.5
97,11.64,9,0,player,38.87,32.71
97,11.64,34,1,player,41.11,31.96
97,11.64,15,0,player,40.55,51.98
97,11.64,7,0,player,47.37,28.81
97,11.64,44,0,player,58.87,52.7
97,11.64,36,1,player,73.47,30.25
97,11.64,35,1,player,48.15,10.17
97,11.64,45,0,player,58.34,48.4
97,11.64,39,0,player,39.69,20.62
97,11.64,26,1,player,64.99,32.3
97,11.64,21,0,player,40.75,42.61
97,11.64,8,1,player,40.36,42.96
97,11.64,42,-1,goalkeeper,17.73,37.49
97,11.64,32,-1,referee,70.98,69.29
97,11.64,38,-1,referee,49.97,42.76
97,11.64,41,-1,referee,36.93,0.83
98,11.76,4,1,player,42.06,60.48
98,11.76,25,1,player,71.7,47.58
98,11.76,30,1,player,58.13,40.03
98,11.76,13,0,player,43.7,57.08
98,11.76,46,0,player,48.21,38.12
98,11.76,33,1,player,60.25,53.9
98,11.76,34,1,player,41.05,31.93
98,11.76,23,1,player,43.3,50.32
98,11.76,2,1,player,47.09,58.86
98,11.76,9,0,player,38.73,32.36
98,11.76,26,1,player,65.29,32.16
98,11.76,36,1,player,73.43,29.86
98,11.76,39,0,player,39.86,21.08
98,11.76,7,0,player,47.24,28.06
98,11.76,15,0,player,40.55,51.78
98,11.76,44,0,player,59.06,52.15
98,11.76,45,0,player,58.2,48.76
98,11.76,35,1,player,48.74,10.23
98,11.76,8,1,player,40.44,43.16
98,11.76,21,0,player,40.63,42.25
98,11.76,42,-1,goalkeeper,17.65,37.5
98,11.76,32,-1,referee,70.97,69.28
98,11.76,38,-1,referee,49.95,42.68
98,11.76,41,-1,referee,36.89,0.87
99,11.88,2,1,player,47.01,59.09
99,11.88,26,1,player,65.61,31.47
99,11.88,4,1,player,41.84,60.02
99,11.88,15,0,player,40.34,51.06
99,11.88,25,1,player,71.91,47.47
99,11.88,13,0,player,43.33,56.97
99,11.88,33,1,player,60.13,53.46
99,11.88,9,0,player,38.66,32.12
99,11.88,34,1,player,41.01,31.91
99,11.88,30,1,player,58.24,39.83
99,11.88,36,1,player,73.43,30.1
99,11.88,46,0,player,48.02,37.58
99,11.88,45,0,player,57.96,48.46
99,11.88,35,1,player,48.97,9.51
99,11.88,39,0,player,39.78,20.68
99,11.88,44,0,player,59.23,52.25
99,11.88,7,0,player,47.29,28.31
99,11.88,23,1,player,43.11,49.84
99,11.88,42,0,player,17.58,37.45
99,11.88,8,1,player,40.47,43.23
99,11.88,21,0,player,40.48,41.83
99,11.88,32,-1,referee,70.95,69.42
